timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model
1996-10-01	A/Fujian/126/1996	0.004375	9.950555	10.906794	0.8934657224267997	0.006935032841223308	6.4042343932235894	1997-10-01	ne_star
1996-10-01	A/Fujian/152/1996	0.009079	17.937211999999995	17.393945999999993	-0.14493923578357415	0.005094891472698962	14.407440520138408	1997-10-01	ne_star
1996-10-01	A/Fujian/202/1996	0.033065	11.502542999999996	11.807264	0.3742632433216127	0.031185464708794946	7.90772065339456	1997-10-01	ne_star
1996-10-01	A/Guangxi/125/1996	2.5e-05	13.332316999999998	12.918459	1.4126682015319865	6.660352962376967e-05	9.14876239179431	1997-10-01	ne_star
1996-10-01	A/Guangxi/126/1996	2.5e-05	13.332316999999998	12.918459	1.4126682015319865	6.660352962376967e-05	9.14876239179431	1997-10-01	ne_star
1996-10-01	A/Guangxi/127/1996	1e-05	14.158082000000006	13.763666999999995	0.8934657224267997	1.5851503637081846e-05	9.99844817769462	1997-10-01	ne_star
1996-10-01	A/Guangxi/9/1996	0.001376	13.163751999999999	12.178185999999998	0.8934657224267997	0.002181166900462462	8.547106246139887	1997-10-01	ne_star
1996-10-01	A/Guangzhou/44/1996	0.017622	8.902344	9.970595	1.4126682015319865	0.04694749596120276	5.429157515435387	1997-10-01	ne_star
1996-10-01	A/Guangzhou/9/1996	0.0015869999999999999	12.386205000000002	11.918461000000002	1.4126682015319865	0.004227992060516898	8.234294043976673	1997-10-01	ne_star
1996-10-01	A/Hainan/1/1996	0.011592	8.081658000000001	9.010169999999997	1.4126682015319865	0.03088272461594952	4.61847829748096	1997-10-01	ne_star
1996-10-01	A/Hainan/3/1996	0.011592	9.058476	9.7183	0.8934657224267997	0.018375063016105274	5.581728171448751	1997-10-01	ne_star
1996-10-01	A/Hainan/7/1996	0.011592	8.941035999999997	9.982896	1.4126682015319865	0.03088272461594952	5.371417897263479	1997-10-01	ne_star
1996-10-01	A/Hainan/9/1996	0.011592	9.917625	10.982611	0.8934657224267997	0.018375063016105274	6.334304771797975	1997-10-01	ne_star
1996-10-01	A/HongKong/357/1996	0.048034	8.985592	10.010168	0.8934657224267997	0.07614111257035894	5.466196072340243	1997-10-01	ne_star
1996-10-01	A/HongKong/358/1996	0.048034	10.188639	11.847592999999998	0.8934657224267997	0.07614111257035894	6.529485175112417	1997-10-01	ne_star
1996-10-01	A/HongKong/42/1996	0.000258	26.318448999999998	25.766237000000004	0.3742632433216127	0.00024333433826913945	23.092575202713952	1997-10-01	ne_star
1996-10-01	A/Malaysia/10081/1996	0.010456	12.111189	11.180375000000002	1.4126682015319865	0.027856260229845425	7.383139196636647	1997-10-01	ne_star
1996-10-01	A/Malaysia/10111/1996	0.023578	12.111189	11.180375000000002	1.4126682015319865	0.06281512085876965	7.383139196636647	1997-10-01	ne_star
1996-10-01	A/Malaysia/10135/1996	0.012819999999999998	12.153837	10.921919	1.4126682015319865	0.03415428999106908	7.496514902430745	1997-10-01	ne_star
1996-10-01	A/Malaysia/10360/1996	0.033065	9.01553	10.010168	0.8934657224267997	0.05241299677601112	5.51365230392894	1997-10-01	ne_star
1996-10-01	A/Malaysia/10370/1996	0.033872	11.189069999999996	10.270293999999998	1.4126682015319865	0.09023979021665304	6.570405042562121	1997-10-01	ne_star
1996-10-01	A/Malaysia/10675/1996	0.083494	7.809813999999998	12.913754	-0.14493923578357415	0.046854595067906936	11.539087496252622	1997-10-01	ne_star
1996-10-01	A/Malaysia/10717/1996	0.088601	7.999742999999999	12.833716	-0.14493923578357415	0.049720506594625034	11.593148308189681	1997-10-01	ne_star
1996-10-01	A/Malaysia/10807/1996	0.0947	8.474013000000001	13.834500000000006	-0.6641417148887611	0.03161987353978426	12.36660690385006	1997-10-01	ne_star
1996-10-01	A/Malaysia/10816/1996	0.09589	10.310644999999996	15.684452000000002	-1.183344193993948	0.019050075298982408	14.279500834166955	1997-10-01	ne_star
1996-10-01	A/Malaysia/10877/1996	0.098113	11.914844999999994	16.434532000000004	-1.7025466730991348	0.011597467434073118	14.052665497995218	1997-10-01	ne_star
1996-10-01	A/Malaysia/10879/1996	0.098113	8.470728000000001	13.848892000000005	-0.6641417148887611	0.03275945778890024	12.365637457082814	1997-10-01	ne_star
1996-10-01	A/NewYork/608/1996	0.0011330000000000001	13.18075	12.27029	0.3742632433216127	0.001068596144414477	8.560119767805281	1997-10-01	ne_star
1996-10-01	A/NewYork/617/1996	0.000585	12.183014	11.270292	0.8934657224267997	0.0009273129627692879	7.56225696009411	1997-10-01	ne_star
1996-10-01	A/NewYork/624/1996	9.499999999999999e-05	18.530091000000006	16.766064999999998	0.8934657224267997	0.0001505892845522775	13.902244207296306	1997-10-01	ne_star
