timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model
1996-10-01	A/Fujian/126/1996	0.004375	9.950555	10.906794	-0.37404985506033944	0.002670799961098692	11.840765134886128	1997-10-01	ep_x
1996-10-01	A/Fujian/152/1996	0.009079	17.937211999999995	17.393945999999993	-0.350030498661371	0.005677181696578923	19.75278526857802	1997-10-01	ep_x
1996-10-01	A/Fujian/202/1996	0.033065	11.502542999999996	11.807264	-0.21065679982439572	0.02376799422030875	13.490962632654131	1997-10-01	ep_x
1996-10-01	A/Guangxi/125/1996	2.5e-05	13.332316999999998	12.918459	-0.3322595088936567	1.5913020757462574e-05	15.548145903813742	1997-10-01	ep_x
1996-10-01	A/Guangxi/126/1996	2.5e-05	13.332316999999998	12.918459	-0.3322595088936567	1.5913020757462574e-05	15.548145903813742	1997-10-01	ep_x
1996-10-01	A/Guangxi/127/1996	1e-05	14.158082000000006	13.763666999999995	-0.2825484559384999	6.689626284308218e-06	16.427533239662594	1997-10-01	ep_x
1996-10-01	A/Guangxi/9/1996	0.001376	13.163751999999999	12.178185999999998	-0.8298206469075321	0.0005325286746664714	15.59571594695397	1997-10-01	ep_x
1996-10-01	A/Guangzhou/44/1996	0.017622	8.902344	9.970595	-0.37825119624145914	0.010712575148087976	10.75908269031684	1997-10-01	ep_x
1996-10-01	A/Guangzhou/9/1996	0.0015869999999999999	12.386205000000002	11.918461000000002	-0.4620487248587497	0.0008872026024439246	14.596847834573353	1997-10-01	ep_x
1996-10-01	A/Hainan/1/1996	0.011592	8.081658000000001	9.010169999999997	-0.563656284356502	0.005854322599875631	9.95184093796931	1997-10-01	ep_x
1996-10-01	A/Hainan/3/1996	0.011592	9.058476	9.7183	-0.563656284356502	0.005854322599875631	10.940132292769562	1997-10-01	ep_x
1996-10-01	A/Hainan/7/1996	0.011592	8.941035999999997	9.982896	-0.5732831542842477	0.005798234208687673	10.881764320716666	1997-10-01	ep_x
1996-10-01	A/Hainan/9/1996	0.011592	9.917625	10.982611	-0.5732831542842477	0.005798234208687673	11.870097971044238	1997-10-01	ep_x
1996-10-01	A/HongKong/357/1996	0.048034	8.985592	10.010168	-0.563656284356502	0.024258672512286587	10.903323592944739	1997-10-01	ep_x
1996-10-01	A/HongKong/358/1996	0.048034	10.188639	11.847592999999998	-0.575248626426682	0.02397908137143155	12.163246072420867	1997-10-01	ep_x
1996-10-01	A/HongKong/42/1996	0.000258	26.318448999999998	25.766237000000004	-1.6038861849566384	4.604387626147865e-05	27.924160724214552	1997-10-01	ep_x
1996-10-01	A/Malaysia/10081/1996	0.010456	12.111189	11.180375000000002	-0.8348708602556084	0.004026214038057826	14.577941296027888	1997-10-01	ep_x
1996-10-01	A/Malaysia/10111/1996	0.023578	12.111189	11.180375000000002	-0.8348708602556084	0.00907900483830599	14.577941296027888	1997-10-01	ep_x
1996-10-01	A/Malaysia/10135/1996	0.012819999999999998	12.153837	10.921919	-1.2028148548264301	0.003416829144771926	14.5975272346185	1997-10-01	ep_x
1996-10-01	A/Malaysia/10360/1996	0.033065	9.01553	10.010168	-0.563656284356502	0.01669885927923462	10.918443219410843	1997-10-01	ep_x
1996-10-01	A/Malaysia/10370/1996	0.033872	11.189069999999996	10.270293999999998	-1.046108250844624	0.010559245609530228	13.610130162357148	1997-10-01	ep_x
1996-10-01	A/Malaysia/10675/1996	0.083494	7.809813999999998	12.913754	0.43447820480870875	0.11440838268540036	5.481497605547182	1997-10-01	ep_x
1996-10-01	A/Malaysia/10717/1996	0.088601	7.999742999999999	12.833716	0.43447820480870875	0.12140629403680693	5.704681665373325	1997-10-01	ep_x
1996-10-01	A/Malaysia/10807/1996	0.0947	8.474013000000001	13.834500000000006	0.43447820480870875	0.12976350205173326	6.063472180769335	1997-10-01	ep_x
1996-10-01	A/Malaysia/10816/1996	0.09589	10.310644999999996	15.684452000000002	0.5486348706785291	0.14728330037650245	7.762275767419175	1997-10-01	ep_x
1996-10-01	A/Malaysia/10877/1996	0.098113	11.914844999999994	16.434532000000004	0.2630587119738178	0.11326157439353582	11.084182213966415	1997-10-01	ep_x
1996-10-01	A/Malaysia/10879/1996	0.098113	8.470728000000001	13.848892000000005	0.43447820480870875	0.13444019510878252	6.058835059809371	1997-10-01	ep_x
1996-10-01	A/NewYork/608/1996	0.0011330000000000001	13.18075	12.27029	-1.046108250844624	0.0003532010296291259	15.60753524146515	1997-10-01	ep_x
1996-10-01	A/NewYork/617/1996	0.000585	12.183014	11.270292	-1.046108250844624	0.00018236769844045774	14.608241643524408	1997-10-01	ep_x
1996-10-01	A/NewYork/624/1996	9.499999999999999e-05	18.530091000000006	16.766064999999998	-1.0544273868130603	2.9369915804080715e-05	20.973916254284724	1997-10-01	ep_x
1996-10-01	A/NewYork/625/1996	1.2e-05	17.986732999999997	16.843655	-1.067445932042889	3.661899828018221e-06	20.513428692453186	1997-10-01	ep_x
1996-10-01	A/NewYork/631/1996	0.0013109999999999999	12.183014	11.270292	-1.046108250844624	0.00040869068829989757	14.608241643524408	1997-10-01	ep_x
1996-10-01	A/NewYork/632/1996	0.000217	17.986732999999997	16.843655	-1.067445932042889	6.62193552233295e-05	20.513428692453186	1997-10-01	ep_x
1996-10-01	A/NewYork/635/1996	1.4000000000000001e-05	19.530227	17.79872	-1.0544273868130603	4.328198118496107e-06	21.973957681323856	1997-10-01	ep_x
1996-10-01	A/NewYork/636/1996	1.9e-05	21.525712	19.69582	-1.0544273868130603	5.873983160816145e-06	23.971242305935302	1997-10-01	ep_x
1996-10-01	A/NewYork/637/1996	1.3000000000000001e-05	19.860197	17.679632	-1.0544273868130603	4.0190411100320985e-06	22.388754369773014	1997-10-01	ep_x
1996-10-01	A/NewYork/652/1996	0.0011330000000000001	14.182278000000002	13.200883	-0.8280204662207087	0.0004392747925964746	16.60749451360156	1997-10-01	ep_x
1996-10-01	A/Shandong/10/1996	1.1e-05	12.184611000000002	11.167395999999998	-1.046108250844624	3.429136209991513e-06	14.607432718075088	1997-10-01	ep_x
1996-10-01	A/Shanghai/12/1996	0.0029920000000000003	11.136078000000005	11.205056	-0.5373302676150994	0.0015513618625723226	13.050388474417336	1997-10-01	ep_x
1996-10-01	A/Shanghai/15/1996	0.05379	12.350048	12.914692	0.018801898009010068	0.04863827867657789	14.330082640467216	1997-10-01	ep_x
1996-10-01	A/Shanghai/5/1996	0.0004730000000000001	15.833140999999998	15.161148999999998	-0.6530600504078297	0.00021844990308983063	18.381275165063617	1997-10-01	ep_x
1996-10-01	A/Shanghai/9/1996	0.002624	9.986857999999998	10.798113999999998	-0.563656284356502	0.0013252020791989006	11.887636398566167	1997-10-01	ep_x
1996-10-01	A/Shenzhen/106/1996	0.006756	8.081658000000001	9.010169999999997	-0.563656284356502	0.003411991328913023	9.95184093796931	1997-10-01	ep_x
1996-10-01	A/Singapore/1/1996	7.4e-05	14.009464	13.230714999999998	-0.6190673299843749	3.53578041816759e-05	16.417230483487938	1997-10-01	ep_x
1996-10-01	A/Wuhan/260/1996	0.046156	9.848692000000003	10.903348	-0.5732831542842477	0.023086895974481388	11.83557761304589	1997-10-01	ep_x
1996-10-01	A/Wuhan/30/1996	3.4e-05	15.096877	13.831726000000002	-0.8484365838930525	1.2915721811910763e-05	17.567261845179928	1997-10-01	ep_x
1997-04-01	A/Beijing/233/1996	0.010217	7.477846000000002	6.502136	0.2814802902936669	0.011448149940855565	7.609580806805231	1998-04-01	ep_x
1997-04-01	A/Beijing/259/1996	0.012042	9.571989	12.960555000000001	0.33625304392170297	0.014252729507928349	10.811184640837048	1998-04-01	ep_x
1997-04-01	A/Beijing/62/1997	0.020353	8.572680999999996	9.274819999999998	0.3343808626821569	0.024044445984280228	9.091501839217399	1998-04-01	ep_x
1997-04-01	A/Beijing/65/1997	0.020353	6.730377000000001	10.098969999999998	0.33625304392170297	0.024089503709920752	7.958998290629978	1998-04-01	ep_x
1997-04-01	A/Harbin/1/1997	0.017113	7.579399	11.023667999999999	0.3311871764544171	0.02015234048751879	8.784612437220138	1998-04-01	ep_x
1997-04-01	A/Harbin/2/1997	0.016725999999999998	10.452358	14.023628	0.5640481936855982	0.024861177208207505	11.608465231517695	1998-04-01	ep_x
1997-04-01	A/HongKong/434/1996	0.00055	21.16829699999999	25.72179600000001	-1.487295033183139	0.00010510061136689197	23.04922078904947	1998-04-01	ep_x
1997-04-01	A/HongKong/CUHK4147/1997	0.041741	7.2946430000000015	15.127593999999998	-0.31123279266132914	0.025856083618974533	10.272583311656604	1998-04-01	ep_x
1997-04-01	A/HongKong/CUHK4245/1997	0.042666	7.826264000000003	10.136537999999998	-0.139046703844658	0.031395058129250725	8.855315264877438	1998-04-01	ep_x
1997-04-01	A/HongKong/CUHK4391/1997	0.044004	8.358231	14.483668000000005	-0.19140468811203765	0.030727889672727045	11.006712262878098	1998-04-01	ep_x
1997-04-01	A/Lyon/1781/1996	0.001637	8.075708999999998	14.499458000000002	-0.2795259345569234	0.0010466914754773456	10.387356276353144	1998-04-01	ep_x
1997-04-01	A/Malaysia/10675/1996	7.5e-05	14.304946	7.675536	1.3397357532750547	0.00024214064054739907	11.261101724526977	1998-04-01	ep_x
1997-04-01	A/Malaysia/10717/1996	0.000113	14.217624	8.584943999999998	1.3397357532750547	0.0003648252317580813	10.978757695627888	1998-04-01	ep_x
1997-04-01	A/Malaysia/10807/1996	0.000207	15.241509	8.675528	1.3397357532750547	0.0006683081679108215	12.208648053410874	1998-04-01	ep_x
1997-04-01	A/Malaysia/10816/1996	0.000244	17.195759000000002	11.553384000000005	1.499597805062095	0.0009243223553060299	13.949167315511776	1998-04-01	ep_x
1997-04-01	A/Malaysia/10877/1996	0.000388	16.709542000000003	8.587551999999999	1.0818668176842448	0.0009679370044699061	15.234483687532107	1998-04-01	ep_x
1997-04-01	A/Malaysia/10879/1996	0.000388	15.241328	8.675528	1.3397357532750547	0.0012526742470985446	12.208063687331686	1998-04-01	ep_x
1997-04-01	A/Malaysia/10969/1996	0.000967	14.217624	8.584943999999998	1.3397357532750547	0.0031219999921244658	10.978757695627888	1998-04-01	ep_x
1997-04-01	A/Malaysia/10970/1996	0.000967	15.215674	9.584936	1.3397357532750547	0.0031219999921244658	11.972513695643638	1998-04-01	ep_x
1997-04-01	A/Malaysia/10997/1996	0.001157	15.724818	7.926778000000001	1.269000297687528	0.003480324705888787	14.222318752754207	1998-04-01	ep_x
1997-04-01	A/Malaysia/11473/1996	0.012365000000000001	7.2946430000000015	15.203288	-0.31123279266132914	0.007659387028308381	10.272583311656604	1998-04-01	ep_x
1997-04-01	A/Malaysia/12106/1997	0.042666	15.04543	9.501596000000001	1.3397357532750547	0.13774896759460442	11.42287381285229	1998-04-01	ep_x
1997-04-01	A/Malaysia/12132/1997	0.043423	15.04543	9.501596000000001	1.3397357532750547	0.14019297379319615	11.42287381285229	1998-04-01	ep_x
1997-04-01	A/NewYork/554/1996	0.0032270000000000003	6.557942999999999	10.003680000000001	0.07935990820459908	0.002954140279898198	7.859308842029269	1998-04-01	ep_x
1997-04-01	A/NewYork/555/1996	0.012042	7.014383000000002	9.186287999999998	0.1329027766013863	0.011630118614248052	7.997363692052621	1998-04-01	ep_x
1997-04-01	A/NewYork/556/1996	0.004173	7.014383000000002	9.186287999999998	0.1329027766013863	0.004030267810767075	7.997363692052621	1998-04-01	ep_x
1997-04-01	A/NewYork/557/1996	0.00448	6.557942999999999	10.003680000000001	0.07935990820459908	0.004101192579468214	7.859308842029269	1998-04-01	ep_x
1997-04-01	A/NewYork/558/1997	0.016725999999999998	9.149921	13.770025	-0.6083435913938043	0.007697654356231721	11.355432704625436	1998-04-01	ep_x
1997-04-01	A/NewYork/559/1996	0.005146	8.580155999999997	11.107834	-0.139046703844658	0.003786597504643609	9.654328138380842	1998-04-01	ep_x
1997-04-01	A/NewYork/560/1997	0.016725999999999998	8.749388999999997	17.203272000000002	-0.31123279266132914	0.01036076889894751	11.900978784440701	1998-04-01	ep_x
1997-04-01	A/NewYork/561/1996	0.011724	8.107745	11.099262	-0.12740220621361814	0.00872795127981762	9.373954727589634	1998-04-01	ep_x
1997-04-01	A/NewYork/562/1996	0.009106999999999999	7.381199000000001	12.670059999999998	-0.8229584228980806	0.003381704172609495	9.895923385090757	1998-04-01	ep_x
1997-04-01	A/NewYork/563/1996	0.0032270000000000003	7.884928000000002	10.229654	-0.139046703844658	0.002374533647004455	8.888860710629459	1998-04-01	ep_x
1997-04-01	A/NewYork/564/1997	0.015222	8.911132999999998	17.203272000000002	-0.31123279266132914	0.009429129748880724	12.028571529582132	1998-04-01	ep_x
