clade	clade_size	initial_freq	lbi	observed_freq	predicted_freq	projected_timepoint	timepoint	observed_growth
387.0	143.0	0.102776822683	0.0040929712406	3.3e-05	0.0868150484478	2008.25	2007.25	0.000321084064856
389.0	170.0	0.127712329525	0.00906660108163	3.3e-05	0.107885412996	2008.25	2007.25	0.000258393219533
390.0	181.0	0.127727559593	0.0115402644725	3.3e-05	0.107896506794	2008.25	2007.25	0.000258362409063
391.0	193.0	0.130868780587	0.13076973538	3.3e-05	0.110132384462	2008.25	2007.25	0.000252160980273
393.0	204.0	0.132912657354	0.172737258111	3.3e-05	0.111592596867	2008.25	2007.25	0.000248283351316
394.0	216.0	0.135674709952	0.172737258111	3.3e-05	0.11356404161	2008.25	2007.25	0.000243228822908
634.0	135.0	0.191441412411	0.159653117145	7e-06	0.17554745042	2008.25	2007.25	3.65647114271e-05
635.0	136.0	0.191442748373	0.170214917038	7e-06	0.175548826844	2008.25	2007.25	3.65644562643e-05
1101.0	37.0	0.102760910386	0.166792804227	0.001631	0.105927730815	2008.25	2007.25	0.0158717939912
1102.0	40.0	0.110041882506	0.199190615215	0.001631	0.113874076102	2008.25	2007.25	0.014821629391
1103.0	73.0	0.123384860612	0.199450171327	0.007894	0.127846721458	2008.25	2007.25	0.0639786758345
1104.0	85.0	0.123388887213	0.241633341519	0.007894	0.127852103778	2008.25	2007.25	0.063976587992
1106.0	110.0	0.123725627803	0.241633341519	0.035126	0.128257390967	2008.25	2007.25	0.283902378381
1107.0	113.0	0.12379197716	0.251131421714	0.035126	0.128336892153	2008.25	2007.25	0.283750213913
1203.0	13.0	0.116078584752	0.180554287645	0.0	0.131094647785	2008.25	2007.25	0.0
1204.0	14.0	0.120241942486	0.192075344535	0.0	0.135762721164	2008.25	2007.25	0.0
1205.0	19.0	0.128892720823	0.192075344535	0.0	0.145171645527	2008.25	2007.25	0.0
1206.0	24.0	0.14106298345	0.192075344535	2e-06	0.157658008408	2008.25	2007.25	1.41780639476e-05
1207.0	35.0	0.14381061477	0.217875208226	2e-06	0.160542210597	2008.25	2007.25	1.39071792662e-05
1208.0	39.0	0.145705324322	0.309675683046	2e-06	0.162679302783	2008.25	2007.25	1.37263343623e-05
1414.0	74.0	0.109102249553	0.176648106386	0.019743	0.118539084904	2008.25	2007.25	0.180958688578
1415.0	76.0	0.109252206129	0.205406260593	0.019743	0.118736359321	2008.25	2007.25	0.180710309654
1416.0	78.0	0.113500517032	0.206534093792	0.019743	0.123733895474	2008.25	2007.25	0.173946344178
1417.0	80.0	0.113522558709	0.224214015041	0.019743	0.123764466318	2008.25	2007.25	0.173912570546
1418.0	98.0	0.123253479014	0.245102640501	0.019743	0.134161691035	2008.25	2007.25	0.160182091069
1419.0	100.0	0.123400090741	0.245102640501	0.019743	0.134349812619	2008.25	2007.25	0.159991778623
1420.0	109.0	0.124382436358	0.259938474896	0.023832	0.135463844406	2008.25	2007.25	0.191602614467
1421.0	112.0	0.124382645729	0.274568832035	0.023832	0.135464174983	2008.25	2007.25	0.191602291946
1422.0	115.0	0.124526555157	0.27522061463	0.023832	0.135645314958	2008.25	2007.25	0.191380866273
1900.0	377.0	0.186580711757	0.275874562253	0.284651	0.204452955223	2008.25	2007.25	1.52561857718
20993.0	10681.0	0.433552080393	0.341217762291	0.944917	0.470471594205	2008.25	2007.25	2.17947749009
20994.0	10876.0	0.603984025489	0.341153152581	0.984808	0.646859106141	2008.25	2007.25	1.63051994496
20995.0	10883.0	0.657171149682	0.340851619014	0.999954	0.697730837229	2008.25	2007.25	1.52160361952
20996.0	10884.0	0.657172461545	0.340339024958	0.999954	0.69773236048	2008.25	2007.25	1.52160058206
20997.0	10939.0	0.672881762874	0.337287221824	0.99996	0.710886464133	2008.25	2007.25	1.48608575113
20998.0	10940.0	0.672882541675	0.336359934244	0.99996	0.710887131546	2008.25	2007.25	1.48608403112
20999.0	11076.0	0.864325290048	0.336359934244	0.999967	0.88643595839	2008.25	2007.25	1.15693363542
888.0	24.0	0.105674014065	0.19872983337	0.00122425	0.105523555886	2008.76	2007.76	0.0115851565859
889.0	27.0	0.105674054447	0.19872983337	0.00122425	0.105523601414	2008.76	2007.76	0.0115851521588
890.0	48.0	0.135280368893	0.284180933607	0.00122425	0.134684176105	2008.76	2007.76	0.00904972399185
1103.0	73.0	0.134973995174	0.199450171327	0.00016	0.133965257359	2008.76	2007.76	0.00118541352943
1104.0	85.0	0.136013244988	0.241633341519	0.00016	0.135036960609	2008.76	2007.76	0.00117635602337
1106.0	110.0	0.14240215513	0.241633341519	0.00438725	0.141244025223	2008.76	2007.76	0.0308088736157
1107.0	113.0	0.143931379589	0.251131421714	0.00438725	0.142729160677	2008.76	2007.76	0.0304815392761
1411.0	41.0	0.102461719856	0.159188710813	0.014302	0.10351824306	2008.76	2007.76	0.139583836969
1412.0	42.0	0.10246171986	0.172263564149	0.014302	0.103518243066	2008.76	2007.76	0.139583836964
1413.0	72.0	0.118856794615	0.172263564149	0.0182095	0.120342503673	2008.76	2007.76	0.153205376764
1415.0	76.0	0.118856794615	0.205406260593	0.0182095	0.120342503673	2008.76	2007.76	0.153205376764
1417.0	80.0	0.118856794647	0.224214015041	0.0182095	0.120342503718	2008.76	2007.76	0.153205376724
1419.0	100.0	0.118891637314	0.245102640501	0.0182095	0.120380381461	2008.76	2007.76	0.15316047799
1420.0	109.0	0.119669789083	0.259938474896	0.024201875	0.121173184999	2008.76	2007.76	0.202238803841
1421.0	112.0	0.119681391606	0.274568832035	0.024201875	0.121185717678	2008.76	2007.76	0.202219197782
1422.0	115.0	0.122830384261	0.27522061463	0.024201875	0.124272423515	2008.76	2007.76	0.197034920518
1440.0	3.0	0.10378681617	0.0641435729109	0.0	0.104194144727	2008.76	2007.76	0.0
1446.0	9.0	0.105655711533	0.103457218366	0.0	0.106062309602	2008.76	2007.76	0.0
1567.0	76.0	0.105655952927	0.227935707981	0.172185625	0.106062586167	2008.76	2007.76	1.62968219235
1568.0	79.0	0.105677981387	0.263441301337	0.172185625	0.106086198891	2008.76	2007.76	1.62934248687
1606.0	1.0	0.105077711631	0.0930811417456	0.0	0.118646653471	2008.76	2007.76	0.0
1607.0	2.0	0.105077735476	0.15563845273	0.0	0.118646685598	2008.76	2007.76	0.0
1624.0	13.0	0.111660753008	0.22008564332	0.0	0.1251569336	2008.76	2007.76	0.0
1625.0	32.0	0.112560467589	0.234065427219	0.0	0.126078774401	2008.76	2007.76	0.0
1898.0	183.0	0.189363167881	0.234309897661	0.003926875	0.204387627818	2008.76	2007.76	0.0207372692585
1899.0	262.0	0.295041149268	0.275874562253	0.176112375	0.310473826709	2008.76	2007.76	0.596907839592
1900.0	377.0	0.417871533529	0.275874562253	0.20031425	0.434746250224	2008.76	2007.76	0.479368020857
20992.0	10248.0	0.131659420079	0.341230757274	0.793995375	0.129755709266	2008.76	2007.76	6.03067653288
20993.0	10681.0	0.570908645036	0.341217762291	0.994309625	0.585650304036	2008.76	2007.76	1.74162649952
20994.0	10876.0	0.876360384704	0.341153152581	0.999999125	0.88884334159	2008.76	2007.76	1.1410820736
20995.0	10883.0	0.917280249284	0.340851619014	1.0	0.92741944486	2008.76	2007.76	1.09017936534
20996.0	10884.0	0.917280249284	0.340339024958	1.0	0.92741944486	2008.76	2007.76	1.09017936534
20998.0	10940.0	0.923155917509	0.336359934244	1.0	0.932684018081	2008.76	2007.76	1.08324063252
20999.0	11076.0	0.957389225176	0.336359934244	1.0	0.962785141322	2008.76	2007.76	1.04450726382
929.0	14.0	0.117993188573	0.0369430488098	0.0	0.111076853582	2009.26	2008.26	0.0
930.0	16.0	0.117993882515	0.0799945977572	0.0	0.111077518796	2009.26	2008.26	0.0
931.0	19.0	0.143073546698	0.0972449772074	0.0	0.134832389799	2009.26	2008.26	0.0
1106.0	110.0	0.153068203399	0.241633341519	4.05e-05	0.144355657305	2009.26	2008.26	0.00026458793597
1107.0	113.0	0.153068203399	0.251131421714	4.05e-05	0.144355657305	2009.26	2008.26	0.00026458793597
1564.0	64.0	0.179154682216	0.122026791196	0.03161825	0.180366579271	2009.26	2008.26	0.176485758613
1565.0	73.0	0.179498541174	0.122049859291	0.03161825	0.180697387107	2009.26	2008.26	0.176147671135
1566.0	75.0	0.192311761313	0.21651029338	0.03161825	0.193005433523	2009.26	2008.26	0.164411421247
1567.0	76.0	0.192311786221	0.227935707981	0.03161825	0.193005458117	2009.26	2008.26	0.164411399952
1568.0	79.0	0.192311967057	0.263441301337	0.03161825	0.193005634529	2009.26	2008.26	0.164411245353
1896.0	75.0	0.120071110817	0.204621436869	0.000101	0.118067733458	2009.26	2008.26	0.000841168198686
1897.0	151.0	0.128988989994	0.234309897661	0.000101	0.126752620379	2009.26	2008.26	0.000783012565681
1898.0	183.0	0.128989041069	0.234309897661	0.000101	0.126752670625	2009.26	2008.26	0.000783012255638
1899.0	262.0	0.321301008126	0.275874562253	0.031719375	0.319758305154	2009.26	2008.26	0.0987216790419
1900.0	377.0	0.349013081216	0.275874562253	0.03172025	0.346581681517	2009.26	2008.26	0.0908855619092
2371.0	181.0	0.153692867557	0.290722706588	0.005975625	0.151182487222	2009.26	2008.26	0.0388803013113
2372.0	184.0	0.153692867557	0.306399977991	0.005975625	0.151182487222	2009.26	2008.26	0.0388803013113
5153.0	109.0	0.102283600364	0.0997292861107	0.009722875	0.111695404727	2009.26	2008.26	0.0950580050505
5154.0	114.0	0.102297277284	0.100837382143	0.009722875	0.11171161412	2009.26	2008.26	0.0950452960055
5155.0	118.0	0.106486434995	0.104043579755	0.009722875	0.116105900183	2009.26	2008.26	0.0913062306997
5156.0	125.0	0.108154380482	0.150521147072	0.00972375	0.11785856837	2009.26	2008.26	0.0899062058947
5157.0	145.0	0.122797971536	0.263838074258	0.012852	0.132991770885	2009.26	2008.26	0.104659709271
20983.0	8639.0	0.15459895802	0.344267053581	0.42551075	0.165354259287	2009.26	2008.26	2.75235199157
20984.0	8796.0	0.209085810386	0.344267053581	0.535631875	0.222705411219	2009.26	2008.26	2.56178013233
20985.0	8914.0	0.209233993037	0.344267053581	0.581305875	0.222860134002	2009.26	2008.26	2.77825733077
20986.0	8947.0	0.249476078976	0.344054055081	0.596772875	0.264261221746	2009.26	2008.26	2.39210459556
20987.0	9720.0	0.28147828735	0.344054055081	0.849481	0.297504156428	2009.26	2008.26	3.01792727246
20988.0	9762.0	0.293779384364	0.341286177461	0.85815775	0.309203761798	2009.26	2008.26	2.9210958824
20991.0	9995.0	0.306738507224	0.341252886361	0.962246	0.321732452369	2009.26	2008.26	3.13702380802
20992.0	10248.0	0.497634111615	0.341230757274	0.968221625	0.508799801907	2009.26	2008.26	1.94564962972
20993.0	10681.0	0.84664908483	0.341217762291	0.999941875	0.855383288973	2009.26	2008.26	1.18105823642
1511.0	10.0	0.149015589516	0.00730500118156	0.0	0.13813376781	2009.77	2008.77	0.0
1512.0	14.0	0.149053628995	0.0259497776361	0.0	0.13816893624	2009.77	2008.77	0.0
1563.0	63.0	0.176733361616	0.0307503319253	0.0	0.163151795014	2009.77	2008.77	0.0
1565.0	73.0	0.176733361616	0.122049859291	0.0	0.163151795014	2009.77	2008.77	0.0
1566.0	75.0	0.176733362406	0.21651029338	0.0	0.163151795713	2009.77	2008.77	0.0
1568.0	79.0	0.176733362406	0.263441301337	0.0	0.163151795713	2009.77	2008.77	0.0
1899.0	262.0	0.245356496618	0.275874562253	0.0	0.224202936506	2009.77	2008.77	0.0
1900.0	377.0	0.245655566682	0.275874562253	0.0	0.22446108414	2009.77	2008.77	0.0
3178.0	87.0	0.108245911855	0.0378231049092	1.95e-05	0.11573417756	2009.77	2008.77	0.000180145371459
3179.0	97.0	0.111169769611	0.0477133182484	0.0005355	0.118720652276	2009.77	2008.77	0.00481695700075
4310.0	711.0	0.111181475513	0.0477133182484	0.341611	0.118733586107	2009.77	2008.77	3.07255321467
4311.0	713.0	0.111181484358	0.0478038793749	0.341611	0.118733597024	2009.77	2008.77	3.07255297023
4312.0	715.0	0.111181484359	0.0595094364619	0.341611	0.118733597025	2009.77	2008.77	3.07255297021
4313.0	717.0	0.111181484359	0.0625156076817	0.341611	0.118733597025	2009.77	2008.77	3.0725529702
4314.0	720.0	0.111290120064	0.0638999804075	0.341611	0.118859663771	2009.77	2008.77	3.06955370165
4315.0	727.0	0.11431920938	0.0663706896651	0.341611	0.121905934514	2009.77	2008.77	2.98822045616
4316.0	761.0	0.117767833955	0.0930805502874	0.341611	0.125241518435	2009.77	2008.77	2.90071565832
4317.0	773.0	0.129372758875	0.0930805502874	0.341611	0.136763855354	2009.77	2008.77	2.64051723849
4719.0	1.0	0.103844659031	0.0427890627592	0.0	0.122556234381	2009.77	2008.77	0.0
4865.0	87.0	0.211317523481	0.05318913523	0.00129525	0.234380769206	2009.77	2008.77	0.00612940175839
4866.0	90.0	0.211317523683	0.0690522855433	0.00129525	0.234380769457	2009.77	2008.77	0.00612940175251
4867.0	93.0	0.211407327383	0.0690522855433	0.00129525	0.234475964	2009.77	2008.77	0.00612679804447
4868.0	95.0	0.211407327384	0.0775457350046	0.00129525	0.234475964	2009.77	2008.77	0.00612679804447
4869.0	102.0	0.211606000886	0.080825029999	0.00129525	0.234676004492	2009.77	2008.77	0.00612104569143
4871.0	107.0	0.211608821947	0.105190238374	0.00129525	0.234678988548	2009.77	2008.77	0.00612096408876
4872.0	115.0	0.211610464685	0.105190238374	0.00129525	0.234680826546	2009.77	2008.77	0.00612091657154
4873.0	122.0	0.212180748074	0.105190238374	0.00129525	0.235243628599	2009.77	2008.77	0.00610446523428
4874.0	157.0	0.255359142916	0.184977019327	0.00129525	0.278588953618	2009.77	2008.77	0.00507226796428
5154.0	114.0	0.107367856437	0.100837382143	0.0159695	0.11247846349	2009.77	2008.77	0.148736321371
